id,county_id,year,population
21417,2679,2010,13734
21418,2679,2015,13936
21419,2679,2016,14094
21420,2679,2017,14222
21421,2679,2012,13727
21422,2679,2014,13843
21423,2679,2013,13800
21424,2679,2011,13739
21425,2680,2015,10127
21426,2680,2012,10378
21427,2680,2014,10148
21428,2680,2017,10064
21429,2680,2013,10273
21430,2680,2016,10087
21431,2680,2011,10479
21432,2680,2010,10488
21433,2681,2012,4981
21434,2681,2017,5626
21435,2681,2011,4889
21436,2681,2015,5676
21437,2681,2014,5472
21438,2681,2013,5274
21439,2681,2016,5688
21440,2681,2010,4809
21441,2682,2016,4161
21442,2682,2011,4022
21443,2682,2015,4043
21444,2682,2014,4078
21445,2682,2013,4105
21446,2682,2010,4007
21447,2682,2017,4222
21448,2682,2012,4040
21449,2683,2013,36506
21450,2683,2015,36762
21451,2683,2012,36543
21452,2683,2010,36705
21453,2683,2017,36840
21454,2683,2016,37117
21455,2683,2011,36681
21456,2683,2014,36494
21457,2684,2011,55224
21458,2684,2014,57031
21459,2684,2010,54447
21460,2684,2012,55658
21461,2684,2015,57658
21462,2684,2013,56462
21463,2684,2017,58216
21464,2684,2016,57989
21465,2685,2017,50066
21466,2685,2013,47263
21467,2685,2014,47834
21468,2685,2015,48380
21469,2685,2011,46523
21470,2685,2016,49196
21471,2685,2010,46130
21472,2685,2012,46817
21473,2686,2011,2212
21474,2686,2012,2202
21475,2686,2017,2124
21476,2686,2010,2230
21477,2686,2014,2125
21478,2686,2016,2102
21479,2686,2013,2135
21480,2686,2015,2131
21481,2687,2013,152319
21482,2687,2012,147270
21483,2687,2017,165049
21484,2687,2016,163473
21485,2687,2015,162012
21486,2687,2014,156564
21487,2687,2010,136979
21488,2687,2011,140172
21489,2688,2016,24735
21490,2688,2014,24147
21491,2688,2017,25053
21492,2688,2010,24674
21493,2688,2011,24597
21494,2688,2012,24105
21495,2688,2013,24082
21496,2688,2015,24380
21497,2689,2016,4894
21498,2689,2014,4867
21499,2689,2010,4968
21500,2689,2012,4827
21501,2689,2015,4887
21502,2689,2017,4921
21503,2689,2011,4881
21504,2689,2013,4868
21505,2690,2011,9394
21506,2690,2016,8479
21507,2690,2015,8856
21508,2690,2012,9327
21509,2690,2013,8999
21510,2690,2010,9413
21511,2690,2017,8468
21512,2690,2014,9066
21513,2691,2010,19715
21514,2691,2016,19436
21515,2691,2017,19539
21516,2691,2011,19756
21517,2691,2015,19280
21518,2691,2012,19474
21519,2691,2013,19394
21520,2691,2014,19381
21521,2692,2010,459185
21522,2692,2017,570934
21523,2692,2016,554522
21524,2692,2011,471438
21525,2692,2014,516798
21526,2692,2015,535214
21527,2692,2012,484453
21528,2692,2013,498467
21529,2693,2014,22021
21530,2693,2011,22090
21531,2693,2017,22097
21532,2693,2016,21935
21533,2693,2013,22145
21534,2693,2012,22437
21535,2693,2010,22010
21536,2693,2015,21880
21537,2694,2015,12391
21538,2694,2012,12707
21539,2694,2010,12920
21540,2694,2017,12467
21541,2694,2011,12770
21542,2694,2013,12682
21543,2694,2014,12618
21544,2694,2016,12490
21545,2695,2013,1192
21546,2695,2014,1149
21547,2695,2015,1146
21548,2695,2010,1205
21549,2695,2011,1200
21550,2695,2012,1197
21551,2695,2016,1172
21552,2695,2017,1230
21553,2696,2013,65163
21554,2696,2015,65464
21555,2696,2012,65821
21556,2696,2017,65580
21557,2696,2014,65187
21558,2696,2016,65662
21559,2696,2010,64683
21560,2696,2011,65639
21561,2697,2014,47918
21562,2697,2017,48701
21563,2697,2012,48138
21564,2697,2016,48375
21565,2697,2015,48170
21566,2697,2011,48053
21567,2697,2013,48029
21568,2697,2010,47869
21569,2698,2017,13952
21570,2698,2012,14431
21571,2698,2014,14296
21572,2698,2013,14332
21573,2698,2011,14561
21574,2698,2010,14448
21575,2698,2016,14186
21576,2698,2015,14169
21577,2699,2015,15041
21578,2699,2014,15114
21579,2699,2016,14968
21580,2699,2013,15055
21581,2699,2010,15249
21582,2699,2017,14770
21583,2699,2011,15129
21584,2699,2012,14892
21585,2700,2011,343225
21586,2700,2010,340261
21587,2700,2017,361221
21588,2700,2016,361529
21589,2700,2012,347848
21590,2700,2013,352781
21591,2700,2015,360437
21592,2700,2014,356452
21593,2701,2016,10295
21594,2701,2013,10669
21595,2701,2010,10169
21596,2701,2015,10697
21597,2701,2011,10422
21598,2701,2012,10581
21599,2701,2014,10685
21600,2701,2017,10073
21601,2702,2010,2050
21602,2702,2017,2114
21603,2702,2013,2089
21604,2702,2016,2074
21605,2702,2014,2070
21606,2702,2012,2046
21607,2702,2015,2064
21608,2702,2011,2071
21609,2703,2013,82816
21610,2703,2010,82013
21611,2703,2016,84508
21612,2703,2012,82889
21613,2703,2017,85047
21614,2703,2014,83245
21615,2703,2015,83928
21616,2703,2011,82337
21617,2704,2011,28052
21618,2704,2014,28016
21619,2704,2010,28082
21620,2704,2013,27872
21621,2704,2012,27856
21622,2704,2015,27956
21623,2704,2016,28132
21624,2704,2017,28570
21625,2705,2012,23987
21626,2705,2013,23786
21627,2705,2010,23770
21628,2705,2016,23440
21629,2705,2011,24004
21630,2705,2014,23741
21631,2705,2017,23243
21632,2705,2015,23660
21633,2706,2012,119477
21634,2706,2013,119797
21635,2706,2010,117315
21636,2706,2011,118312
21637,2706,2017,133463
21638,2706,2016,128861
21639,2706,2015,125568
21640,2706,2014,122127
21641,2707,2015,9800
21642,2707,2013,9961
21643,2707,2017,9842
21644,2707,2012,10156
21645,2707,2011,10260
21646,2707,2014,9934
21647,2707,2010,10261
21648,2707,2016,9818
21649,2708,2012,15568
21650,2708,2015,16017
21651,2708,2011,15639
21652,2708,2014,15837
21653,2708,2013,15656
21654,2708,2017,15634
21655,2708,2016,15877
21656,2708,2010,15519
21657,2709,2016,47735
21658,2709,2010,45445
21659,2709,2017,49162
21660,2709,2013,45532
21661,2709,2015,46614
21662,2709,2014,45825
21663,2709,2012,45512
21664,2709,2011,45580
21665,2710,2013,122088
21666,2710,2015,121129
21667,2710,2011,122313
21668,2710,2012,122704
21669,2710,2010,121382
21670,2710,2016,120542
21671,2710,2014,121934
21672,2710,2017,120458
21673,2711,2016,7166
21674,2711,2012,7616
21675,2711,2011,7756
21676,2711,2015,7054
21677,2711,2014,7188
21678,2711,2017,7156
21679,2711,2013,7389
21680,2711,2010,7874
21681,2712,2011,11000
21682,2712,2017,11762
21683,2712,2013,11026
21684,2712,2012,10933
21685,2712,2015,11129
21686,2712,2016,11307
21687,2712,2014,11005
21688,2712,2010,10911
21689,2713,2015,130406
21690,2713,2013,126746
21691,2713,2014,128708
21692,2713,2010,121181
21693,2713,2017,134442
21694,2713,2012,124986
21695,2713,2016,132457
21696,2713,2011,123437
21697,2714,2013,3630
21698,2714,2017,3710
21699,2714,2010,3352
21700,2714,2015,3809
21701,2714,2012,3475
21702,2714,2014,3788
21703,2714,2011,3391
21704,2714,2016,3738
21705,2715,2017,3429
21706,2715,2011,3431
21707,2715,2013,3319
21708,2715,2014,3348
21709,2715,2012,3353
21710,2715,2015,3297
21711,2715,2016,3397
21712,2715,2010,3322
21713,2716,2013,12496
21714,2716,2015,12363
21715,2716,2014,12458
21716,2716,2016,12217
21717,2716,2010,12877
21718,2716,2017,12229
21719,2716,2012,12729
21720,2716,2011,12684
21721,2717,2016,15069
21722,2717,2015,14906
21723,2717,2011,13799
21724,2717,2014,14509
21725,2717,2010,13831
21726,2717,2013,14189
21727,2717,2012,13959
21728,2717,2017,15281
21729,2718,2017,7224
21730,2718,2010,7375
21731,2718,2012,7252
21732,2718,2015,7320
21733,2718,2013,7273
21734,2718,2016,7293
21735,2718,2014,7354
21736,2718,2011,7319
21737,2719,2014,914
21738,2719,2010,924
21739,2719,2013,919
21740,2719,2015,910
21741,2719,2017,938
21742,2719,2012,942
21743,2719,2016,916
21744,2719,2011,926
21745,2720,2012,16448
21746,2720,2015,16688
21747,2720,2010,16554
21748,2720,2017,17203
21749,2720,2014,16460
21750,2720,2011,16654
21751,2720,2016,16858
21752,2720,2013,16425
21753,2721,2013,84704
21754,2721,2015,90121
21755,2721,2011,81034
21756,2721,2014,87037
21757,2721,2010,78904
21758,2721,2012,82710
21759,2721,2016,93419
21760,2721,2017,96788
21761,2722,2015,10356
21762,2722,2010,10507
21763,2722,2013,10185
21764,2722,2011,10494
21765,2722,2016,10255
21766,2722,2014,10266
21767,2722,2012,10327
21768,2722,2017,10266
21769,2723,2011,53680
21770,2723,2016,52856
21771,2723,2014,53173
21772,2723,2010,53358
21773,2723,2013,53336
21774,2723,2017,52833
21775,2723,2012,53778
21776,2723,2015,52930
21777,2724,2014,10428
21778,2724,2010,10870
21779,2724,2012,10522
21780,2724,2013,10423
21781,2724,2017,10461
21782,2724,2016,10385
21783,2724,2011,10725
21784,2724,2015,10447
21785,2725,2010,8857
21786,2725,2017,8253
21787,2725,2011,8793
21788,2725,2012,8789
21789,2725,2015,8340
21790,2725,2016,8283
21791,2725,2013,8664
21792,2725,2014,8473
21793,2726,2010,26474
21794,2726,2011,26781
21795,2726,2015,27361
21796,2726,2013,26737
21797,2726,2012,26946
21798,2726,2017,28270
21799,2726,2014,27056
21800,2726,2016,27757
21801,2727,2013,66134
21802,2727,2011,64455
21803,2727,2010,64430
21804,2727,2014,66638
21805,2727,2015,67084
21806,2727,2012,65265
21807,2727,2017,67215
21808,2727,2016,67262
21809,2728,2010,6135
21810,2728,2013,5690
21811,2728,2015,5917
21812,2728,2014,5816
21813,2728,2012,5965
21814,2728,2011,6037
21815,2728,2017,5959
21816,2728,2016,5872
21817,2729,2011,3307
21818,2729,2016,3064
21819,2729,2010,3503
21820,2729,2014,3163
21821,2729,2013,3189
21822,2729,2012,3258
21823,2729,2017,3001
21824,2729,2015,3193
21825,2730,2015,17588
21826,2730,2016,17430
21827,2730,2017,17050
21828,2730,2013,17265
21829,2730,2014,17399
21830,2730,2010,16932
21831,2730,2012,17102
21832,2730,2011,16876
21833,2731,2015,3345
21834,2731,2017,3328
21835,2731,2012,3365
21836,2731,2010,3386
21837,2731,2016,3364
21838,2731,2014,3324
21839,2731,2011,3338
21840,2731,2013,3379
21841,2732,2014,25667
21842,2732,2011,25730
21843,2732,2012,26059
21844,2732,2017,25513
21845,2732,2015,25503
21846,2732,2013,25984
21847,2732,2016,25777
21848,2732,2010,25457
21849,2733,2010,3025
21850,2733,2016,3075
21851,2733,2015,3060
21852,2733,2017,3067
21853,2733,2013,3069
21854,2733,2014,3068
21855,2733,2012,3037
21856,2733,2011,3014
21857,2734,2011,212653
21858,2734,2013,216426
21859,2734,2012,214707
21860,2734,2017,227727
21861,2734,2010,210398
21862,2734,2014,219517
21863,2734,2016,225305
21864,2734,2015,222410
21865,2735,2012,8545
21866,2735,2017,8845
21867,2735,2014,8553
21868,2735,2011,8419
21869,2735,2015,8613
21870,2735,2016,8680
21871,2735,2013,8559
21872,2735,2010,8497
21873,2736,2015,63512
21874,2736,2016,63931
21875,2736,2010,61145
21876,2736,2013,62290
21877,2736,2014,62914
21878,2736,2017,64454
21879,2736,2012,61823
21880,2736,2011,61582
21881,2737,2013,9361
21882,2737,2010,9616
21883,2737,2016,9408
21884,2737,2011,9526
21885,2737,2017,9337
21886,2737,2014,9338
21887,2737,2015,9383
21888,2737,2012,9601
21889,2738,2011,1169
21890,2738,2013,1226
21891,2738,2015,1331
21892,2738,2010,1137
21893,2738,2014,1335
21894,2738,2017,1295
21895,2738,2016,1351
21896,2738,2012,1187
21897,2739,2010,1496
21898,2739,2014,1387
21899,2739,2015,1399
21900,2739,2012,1452
21901,2739,2017,1388
21902,2739,2011,1463
21903,2739,2013,1418
21904,2739,2016,1402
21905,2740,2012,3914
21906,2740,2010,4062
21907,2740,2017,3767
21908,2740,2011,3988
21909,2740,2013,3981
21910,2740,2016,3865
21911,2740,2014,3959
21912,2740,2015,3896
21913,2741,2010,7913
21914,2741,2011,7800
21915,2741,2013,7717
21916,2741,2014,7552
21917,2741,2015,7481
21918,2741,2012,7842
21919,2741,2016,7440
21920,2741,2017,7515
21921,2742,2014,1945378
21922,2742,2010,1817417
21923,2742,2015,1983642
21924,2742,2012,1882399
21925,2742,2016,2021746
21926,2742,2011,1847875
21927,2742,2013,1913133
21928,2742,2017,2054475
21929,2743,2011,132858
21930,2743,2012,134095
21931,2743,2013,133893
21932,2743,2014,134794
21933,2743,2017,136290
21934,2743,2015,135915
21935,2743,2016,135962
21936,2743,2010,131835
21937,2744,2017,810
21938,2744,2014,907
21939,2744,2011,950
21940,2744,2013,891
21941,2744,2010,1011
21942,2744,2016,818
21943,2744,2012,921
21944,2744,2015,864
21945,2745,2013,12695
21946,2745,2017,12715
21947,2745,2011,12645
21948,2745,2010,12680
21949,2745,2016,12826
21950,2745,2015,12755
21951,2745,2014,12782
21952,2745,2012,12610
21953,2746,2016,1548
21954,2746,2015,1559
21955,2746,2013,1606
21956,2746,2011,1637
21957,2746,2010,1639
21958,2746,2012,1610
21959,2746,2014,1612
21960,2746,2017,1527
21961,2747,2017,32904
21962,2747,2016,32615
21963,2747,2015,32720
21964,2747,2012,32634
21965,2747,2013,32623
21966,2747,2010,32414
21967,2747,2011,32423
21968,2747,2014,32460
21969,2748,2010,110677
21970,2748,2011,111753
21971,2748,2012,113318
21972,2748,2017,118019
21973,2748,2014,116401
21974,2748,2016,117792
21975,2748,2015,117598
21976,2748,2013,114722
21977,2749,2016,1204582
21978,2749,2011,1061687
21979,2749,2013,1121960
21980,2749,2014,1151387
21981,2749,2015,1178292
21982,2749,2010,1030522
21983,2749,2012,1096535
21984,2749,2017,1226698
21985,2750,2010,14729
21986,2750,2015,14507
21987,2750,2017,14667
21988,2750,2013,14441
21989,2750,2016,14513
21990,2750,2011,14687
21991,2750,2014,14276
21992,2750,2012,14370
21993,2751,2016,21434
21994,2751,2011,21660
21995,2751,2014,21448
21996,2751,2010,21762
21997,2751,2012,21484
21998,2751,2017,21539
21999,2751,2015,21364
22000,2751,2013,21495
22001,2752,2010,39380
22002,2752,2015,40381
22003,2752,2012,39920
22004,2752,2013,39757
22005,2752,2016,40864
22006,2752,2011,39733
22007,2752,2014,40245
22008,2752,2017,41281
22009,2753,2012,3261
22010,2753,2013,3384
22011,2753,2010,3338
22012,2753,2017,3663
22013,2753,2011,3282
22014,2753,2014,3479
22015,2753,2016,3697
22016,2753,2015,3650
22017,2754,2012,26715
22018,2754,2010,26438
22019,2754,2014,27062
22020,2754,2016,27106
22021,2754,2011,26565
22022,2754,2013,26848
22023,2754,2017,27132
22024,2754,2015,26925
22025,2755,2016,48953
22026,2755,2013,49010
22027,2755,2012,48923
22028,2755,2017,49205
22029,2755,2011,48950
22030,2755,2014,48808
22031,2755,2015,48906
22032,2755,2010,48977
22033,2756,2016,54377
22034,2756,2014,52750
22035,2756,2015,53410
22036,2756,2010,52588
22037,2756,2012,52192
22038,2756,2013,52317
22039,2756,2011,52491
22040,2756,2017,55182
22041,2757,2016,92379
22042,2757,2011,87530
22043,2757,2012,89067
22044,2757,2010,86883
22045,2757,2015,92082
22046,2757,2014,90988
22047,2757,2017,92084
22048,2757,2013,90058
22049,2758,2011,68408
22050,2758,2013,69426
22051,2758,2015,70718
22052,2758,2017,72245
22053,2758,2012,68596
22054,2758,2010,68241
22055,2758,2014,70001
22056,2758,2016,71701
22057,2759,2013,45413
22058,2759,2015,48639
22059,2759,2014,46798
22060,2759,2017,51307
22061,2759,2012,44353
22062,2759,2016,50058
22063,2759,2011,44088
22064,2759,2010,43513
22065,2760,2013,11211
22066,2760,2011,10672
22067,2760,2014,11578
22068,2760,2015,11639
22069,2760,2016,11589
22070,2760,2012,10825
22071,2760,2017,11472
22072,2760,2010,10593
22073,2761,2014,34411
22074,2761,2012,33911
22075,2761,2017,35043
22076,2761,2010,33708
22077,2761,2016,34821
22078,2761,2015,34869
22079,2761,2011,33957
22080,2761,2013,34191
22081,2762,2014,267168
22082,2762,2016,272401
22083,2762,2012,259964
22084,2762,2015,269795
22085,2762,2011,255598
22086,2762,2010,251327
22087,2762,2017,274794
22088,2762,2013,263962
22089,2763,2011,41260
22090,2763,2013,41095
22091,2763,2012,41064
22092,2763,2010,41278
22093,2763,2016,41634
22094,2763,2015,41379
22095,2763,2014,41073
22096,2763,2017,41968
22097,2764,2017,5358
22098,2764,2013,5719
22099,2764,2012,5590
22100,2764,2015,5668
22101,2764,2016,5548
22102,2764,2011,5445
22103,2764,2010,5389
22104,2764,2014,5702
22105,2765,2016,131310
22106,2765,2013,132134
22107,2765,2011,130776
22108,2765,2010,131796
22109,2765,2014,132573
22110,2765,2012,131652
22111,2765,2017,132000
22112,2765,2015,130871
22113,2766,2010,13508
22114,2766,2015,13049
22115,2766,2014,12970
22116,2766,2017,12764
22117,2766,2013,13185
22118,2766,2012,13272
22119,2766,2011,13440
22120,2766,2016,12894
22121,2767,2011,22166
22122,2767,2012,22198
22123,2767,2017,21584
22124,2767,2013,22027
22125,2767,2014,21943
22126,2767,2015,21882
22127,2767,2010,22225
22128,2767,2016,21760
22129,2768,2016,527769
22130,2768,2010,426325
22131,2768,2015,507420
22132,2768,2014,488385
22133,2768,2011,442177
22134,2768,2013,470448
22135,2768,2012,456070
22136,2768,2017,547545
22137,2769,2017,49304
22138,2769,2014,46143
22139,2769,2012,44356
22140,2769,2011,43668
22141,2769,2013,45228
22142,2769,2010,43057
22143,2769,2015,47162
22144,2769,2016,48190
22145,2770,2013,7631
22146,2770,2017,7574
22147,2770,2014,7815
22148,2770,2012,7365
22149,2770,2011,7161
22150,2770,2010,7086
22151,2770,2016,7872
22152,2770,2015,7995
22153,2771,2011,59953
22154,2771,2010,59110
22155,2771,2017,66181
22156,2771,2015,62864
22157,2771,2012,60398
22158,2771,2014,61715
22159,2771,2016,64465
22160,2771,2013,61008
22161,2772,2013,42401
22162,2772,2010,41983
22163,2772,2012,42444
22164,2772,2011,42140
22165,2772,2014,42818
22166,2772,2017,44314
22167,2772,2016,43823
22168,2772,2015,43220
22169,2773,2013,8206
22170,2773,2011,7960
22171,2773,2015,8623
22172,2773,2017,8568
22173,2773,2012,8037
22174,2773,2016,8625
22175,2773,2014,8382
22176,2773,2010,7849
22177,2774,2011,18346
22178,2774,2014,18266
22179,2774,2012,18277
22180,2774,2015,18146
22181,2774,2013,18358
22182,2774,2016,18079
22183,2774,2017,17979
22184,2774,2010,18521
22185,2775,2017,14322
22186,2775,2015,14516
22187,2775,2012,14269
22188,2775,2011,14223
22189,2775,2010,14087
22190,2775,2014,14396
22191,2775,2013,14393
22192,2775,2016,14449
22193,2776,2017,11948
22194,2776,2015,12296
22195,2776,2013,12187
22196,2776,2010,11723
22197,2776,2012,12002
22198,2776,2014,12236
22199,2776,2011,11865
22200,2776,2016,12091
22201,2777,2017,6386
22202,2777,2013,6462
22203,2777,2016,6454
22204,2777,2010,6655
22205,2777,2015,6344
22206,2777,2012,6505
22207,2777,2011,6558
22208,2777,2014,6426
22209,2778,2011,50240
22210,2778,2016,52974
22211,2778,2015,51821
22212,2778,2012,50201
22213,2778,2010,50167
22214,2778,2013,50734
22215,2778,2017,54079
22216,2778,2014,51302
22217,2779,2016,122342
22218,2779,2013,117043
22219,2779,2011,114810
22220,2779,2010,113375
22221,2779,2015,119748
22222,2779,2017,124438
22223,2779,2012,115858
22224,2779,2014,117867
22225,2780,2012,21230
22226,2780,2016,20371
22227,2780,2010,21404
22228,2780,2014,20621
22229,2780,2015,20366
22230,2780,2011,21306
22231,2780,2017,20295
22232,2780,2013,20908
22233,2781,2014,1123
22234,2781,2013,1139
22235,2781,2011,1162
22236,2781,2012,1094
22237,2781,2015,1106
22238,2781,2010,1077
22239,2781,2016,1081
22240,2781,2017,1029
22241,2782,2010,307898
22242,2782,2013,322306
22243,2782,2014,328778
22244,2782,2012,315911
22245,2782,2016,341329
22246,2782,2015,334834
22247,2782,2017,347637
22248,2782,2011,311899
22249,2783,2012,19013
22250,2783,2010,18647
22251,2783,2013,19973
22252,2783,2014,20214
22253,2783,2017,20026
22254,2783,2016,20315
22255,2783,2011,18705
22256,2783,2015,20766
22257,2784,2012,10938
22258,2784,2015,10356
22259,2784,2010,11005
22260,2784,2016,10222
22261,2784,2011,10984
22262,2784,2013,10759
22263,2784,2014,10637
22264,2784,2017,10077
22265,2785,2015,4978
22266,2785,2016,5000
22267,2785,2011,5149
22268,2785,2014,5012
22269,2785,2017,5078
22270,2785,2012,5063
22271,2785,2010,5197
22272,2785,2013,5033
22273,2786,2017,9674
22274,2786,2015,9547
22275,2786,2012,9355
22276,2786,2011,9296
22277,2786,2013,9374
22278,2786,2016,9656
22279,2786,2014,9469
22280,2786,2010,9312
22281,2787,2017,51001
22282,2787,2010,46261
22283,2787,2012,46642
22284,2787,2011,46620
22285,2787,2013,46532
22286,2787,2014,47050
22287,2787,2015,48139
22288,2787,2016,49796
22289,2788,2015,10545
22290,2788,2012,10295
22291,2788,2013,10262
22292,2788,2014,10411
22293,2788,2010,10263
22294,2788,2016,11003
22295,2788,2011,10311
22296,2788,2017,11250
22297,2789,2010,7213
22298,2789,2014,7169
22299,2789,2013,7122
22300,2789,2012,7173
22301,2789,2016,7326
22302,2789,2017,7567
22303,2789,2011,7293
22304,2789,2015,7046
22305,2790,2016,12682
22306,2790,2015,12628
22307,2790,2013,12546
22308,2790,2012,12454
22309,2790,2011,12557
22310,2790,2017,12863
22311,2790,2014,12537
22312,2790,2010,12530
22313,2791,2010,9521
22314,2791,2015,11030
22315,2791,2012,9803
22316,2791,2011,9652
22317,2791,2014,10590
22318,2791,2013,10206
22319,2791,2016,11373
22320,2791,2017,11873
22321,2792,2017,1420
22322,2792,2014,1467
22323,2792,2016,1463
22324,2792,2011,1499
22325,2792,2015,1492
22326,2792,2012,1497
22327,2792,2013,1487
22328,2792,2010,1565
22329,2793,2012,2256
22330,2793,2015,2298
22331,2793,2014,2274
22332,2793,2011,2295
22333,2793,2017,2391
22334,2793,2010,2255
22335,2793,2013,2264
22336,2793,2016,2306
22337,2794,2017,1135649
22338,2794,2016,1121379
22339,2794,2010,1032959
22340,2794,2015,1104372
22341,2794,2014,1091271
22342,2794,2011,1048313
22343,2794,2012,1064489
22344,2794,2013,1080830
22345,2795,2013,14988
22346,2795,2012,15034
22347,2795,2015,15238
22348,2795,2016,15329
22349,2795,2011,14837
22350,2795,2014,15052
22351,2795,2010,14825
22352,2795,2017,15356
22353,2796,2016,29303
22354,2796,2010,27939
22355,2796,2013,28128
22356,2796,2012,27950
22357,2796,2011,28004
22358,2796,2015,28686
22359,2796,2014,28307
22360,2796,2017,30035
22361,2797,2010,20800
22362,2797,2013,20752
22363,2797,2011,20870
22364,2797,2017,21316
22365,2797,2015,20857
22366,2797,2016,21147
22367,2797,2012,20659
22368,2797,2014,20734
22369,2798,2017,41106
22370,2798,2010,36500
22371,2798,2015,39599
22372,2798,2016,40390
22373,2798,2013,38461
22374,2798,2012,37899
22375,2798,2014,39099
22376,2798,2011,37438
22377,2799,2010,58501
22378,2799,2013,60640
22379,2799,2016,64599
22380,2799,2014,61448
22381,2799,2012,59788
22382,2799,2015,62641
22383,2799,2017,67456
22384,2799,2011,59184
22385,2800,2016,36194
22386,2800,2011,33246
22387,2800,2012,34644
22388,2800,2013,35690
22389,2800,2014,36905
22390,2800,2015,37776
22391,2800,2010,32469
22392,2800,2017,35150
22393,2801,2012,539776
22394,2801,2014,560909
22395,2801,2010,519975
22396,2801,2013,551633
22397,2801,2016,590475
22398,2801,2017,606425
22399,2801,2011,530860
22400,2801,2015,573038
22401,2802,2016,30571
22402,2802,2010,23644
22403,2802,2017,32106
22404,2802,2013,26673
22405,2802,2012,25428
22406,2802,2011,24433
22407,2802,2014,27906
22408,2802,2015,29273
22409,2803,2016,159237
22410,2803,2014,151179
22411,2803,2011,141276
22412,2803,2010,138393
22413,2803,2015,154731
22414,2803,2013,147077
22415,2803,2012,144216
22416,2803,2017,165662
22417,2804,2017,2719
22418,2804,2010,2772
22419,2804,2013,2717
22420,2804,2015,2684
22421,2804,2011,2743
22422,2804,2016,2685
22423,2804,2012,2709
22424,2804,2014,2695
22425,2805,2013,238222
22426,2805,2014,240219
22427,2805,2012,236342
22428,2805,2015,242978
22429,2805,2016,247319
22430,2805,2017,251769
22431,2805,2010,232138
22432,2805,2011,233890
22433,2806,2016,36844
22434,2806,2012,36796
22435,2806,2017,36776
22436,2806,2010,36825
22437,2806,2013,36825
22438,2806,2014,36870
22439,2806,2015,36808
22440,2806,2011,36846
22441,2807,2013,36548
22442,2807,2014,36187
22443,2807,2010,37082
22444,2807,2011,36796
22445,2807,2012,36603
22446,2807,2015,36088
22447,2807,2016,35854
22448,2807,2017,35594
22449,2808,2015,30634
22450,2808,2011,31096
22451,2808,2017,30164
22452,2808,2014,30873
22453,2808,2012,31015
22454,2808,2016,30167
22455,2808,2010,31163
22456,2808,2013,31040
22457,2809,2015,161010
22458,2809,2012,158493
22459,2809,2013,159568
22460,2809,2017,162372
22461,2809,2016,161522
22462,2809,2014,160455
22463,2809,2011,157618
22464,2809,2010,156752
22465,2810,2017,6230
22466,2810,2012,6224
22467,2810,2014,6155
22468,2810,2015,6195
22469,2810,2013,6193
22470,2810,2011,6323
22471,2810,2010,6312
22472,2810,2016,6240
22473,2811,2014,48761
22474,2811,2016,48974
22475,2811,2012,48284
22476,2811,2017,49025
22477,2811,2013,48388
22478,2811,2011,48187
22479,2811,2015,48933
22480,2811,2010,47814
22481,2812,2017,6998
22482,2812,2012,6967
22483,2812,2013,6984
22484,2812,2010,6948
22485,2812,2011,6969
22486,2812,2016,6933
22487,2812,2014,6966
22488,2812,2015,6869
22489,2813,2014,25092
22490,2813,2013,25058
22491,2813,2011,24674
22492,2813,2012,24919
22493,2813,2017,25337
22494,2813,2016,25274
22495,2813,2010,24517
22496,2813,2015,25195
22497,2814,2013,28849
22498,2814,2011,29007
22499,2814,2017,28974
22500,2814,2015,28885
22501,2814,2010,28943
22502,2814,2016,28917
22503,2814,2014,28878
22504,2814,2012,28911
22505,2815,2016,26751
22506,2815,2014,27022
22507,2815,2011,27173
22508,2815,2012,27153
22509,2815,2017,26841
22510,2815,2015,27008
22511,2815,2010,27245
22512,2815,2013,27131
22513,2816,2016,59172
22514,2816,2017,59087
22515,2816,2011,61196
22516,2816,2015,59566
22517,2816,2013,60487
22518,2816,2014,60068
22519,2816,2010,61573
22520,2816,2012,60776
22521,2817,2015,58617
22522,2817,2017,58290
22523,2817,2016,58365
22524,2817,2011,59559
22525,2817,2013,59210
22526,2817,2012,59384
22527,2817,2014,58975
22528,2817,2010,59570
22529,2818,2017,42869
22530,2818,2011,44202
22531,2818,2015,43219
22532,2818,2016,43147
22533,2818,2012,43974
22534,2818,2013,43785
22535,2818,2014,43638
22536,2818,2010,44500
22537,2819,2014,55725
22538,2819,2010,56598
22539,2819,2017,55100
22540,2819,2013,55978
22541,2819,2012,56107
22542,2819,2016,55194
22543,2819,2011,56564
22544,2819,2015,55428
22545,2820,2012,33264
22546,2820,2013,32963
22547,2820,2011,33222
22548,2820,2017,32545
22549,2820,2016,32818
22550,2820,2014,32965
22551,2820,2010,33147
22552,2820,2015,32911
22553,2821,2011,100259
22554,2821,2016,106419
22555,2821,2014,103835
22556,2821,2010,99214
22557,2821,2017,107702
22558,2821,2012,101476
22559,2821,2015,105218
22560,2821,2013,102349
22561,2822,2010,16200
22562,2822,2012,16030
22563,2822,2016,15372
22564,2822,2017,15122
22565,2822,2013,15917
22566,2822,2015,15429
22567,2822,2014,15604
22568,2822,2011,16158
22569,2823,2016,12830
22570,2823,2013,12659
22571,2823,2011,12752
22572,2823,2017,13020
22573,2823,2015,12784
22574,2823,2012,12747
22575,2823,2010,12746
22576,2823,2014,12717
22577,2824,2017,31594
22578,2824,2015,31638
22579,2824,2016,31667
22580,2824,2013,32156
22581,2824,2014,32039
